epoch,edge_final_output_loss,edge_final_output_mean_io_u,edge_side_output_1_loss,edge_side_output_1_mean_io_u,edge_side_output_2_loss,edge_side_output_2_mean_io_u,edge_side_output_3_loss,edge_side_output_3_mean_io_u,edge_side_output_4_loss,edge_side_output_4_mean_io_u,line_final_output_loss,line_final_output_mean_io_u,line_side_output_1_loss,line_side_output_1_mean_io_u,line_side_output_2_loss,line_side_output_2_mean_io_u,line_side_output_3_loss,line_side_output_3_mean_io_u,line_side_output_4_loss,line_side_output_4_mean_io_u,loss,surface_final_output_loss,surface_final_output_mean_io_u,surface_side_output_1_loss,surface_side_output_1_mean_io_u,surface_side_output_2_loss,surface_side_output_2_mean_io_u,surface_side_output_3_loss,surface_side_output_3_mean_io_u,surface_side_output_4_loss,surface_side_output_4_mean_io_u,surface_side_output_5_loss,surface_side_output_5_mean_io_u,val_edge_final_output_loss,val_edge_final_output_mean_io_u,val_edge_side_output_1_loss,val_edge_side_output_1_mean_io_u,val_edge_side_output_2_loss,val_edge_side_output_2_mean_io_u,val_edge_side_output_3_loss,val_edge_side_output_3_mean_io_u,val_edge_side_output_4_loss,val_edge_side_output_4_mean_io_u,val_line_final_output_loss,val_line_final_output_mean_io_u,val_line_side_output_1_loss,val_line_side_output_1_mean_io_u,val_line_side_output_2_loss,val_line_side_output_2_mean_io_u,val_line_side_output_3_loss,val_line_side_output_3_mean_io_u,val_line_side_output_4_loss,val_line_side_output_4_mean_io_u,val_loss,val_surface_final_output_loss,val_surface_final_output_mean_io_u,val_surface_side_output_1_loss,val_surface_side_output_1_mean_io_u,val_surface_side_output_2_loss,val_surface_side_output_2_mean_io_u,val_surface_side_output_3_loss,val_surface_side_output_3_mean_io_u,val_surface_side_output_4_loss,val_surface_side_output_4_mean_io_u,val_surface_side_output_5_loss,val_surface_side_output_5_mean_io_u
20,0.03830311447381973,0.4939419627189636,0.016647890210151672,0.4939419627189636,0.012967834249138832,0.4939419627189636,0.011606820859014988,0.4939419627189636,0.01270690280944109,0.4939419627189636,0.023515749722719193,0.4966445863246918,0.012893498875200748,0.49664434790611267,0.005710909608751535,0.4966445863246918,0.005171799100935459,0.4966445863246918,0.004737325478345156,0.4966445863246918,0.7502540349960327,0.11715148389339447,0.3718711733818054,0.21487413346767426,0.3718695640563965,0.17404569685459137,0.37187105417251587,0.12926559150218964,0.37187105417251587,0.09081850200891495,0.37187105417251587,0.07229634374380112,0.3794383406639099,0.023341231048107147,0.49670445919036865,0.0088948430493474,0.49670445919036865,0.006750733591616154,0.49670445919036865,0.006035766564309597,0.49670445919036865,0.006388075649738312,0.49670445919036865,0.013036046177148819,0.49826616048812866,0.00639646640047431,0.49826616048812866,0.0027661528438329697,0.49826616048812866,0.002548482036218047,0.49826616048812866,0.00220755604095757,0.49826616048812866,0.49276039004325867,0.09703008830547333,0.4369196593761444,0.1252792626619339,0.4369185268878937,0.10238603502511978,0.4369184970855713,0.07716594636440277,0.4369184970855713,0.05602290853857994,0.4369184970855713,0.0596892274916172,0.44217121601104736
21,0.03771624341607094,0.4939419627189636,0.016559451818466187,0.4939419627189636,0.012773684225976467,0.4939419627189636,0.01123858243227005,0.4939419627189636,0.01222330890595913,0.4939419627189636,0.023312168195843697,0.4966445863246918,0.012151321396231651,0.49664434790611267,0.005643265787512064,0.4966445863246918,0.005152890924364328,0.4966445863246918,0.0046014441177248955,0.4966445863246918,0.7397706508636475,0.11378356069326401,0.37187105417251587,0.21375636756420135,0.3718697428703308,0.1730824112892151,0.37187105417251587,0.12798354029655457,0.37187105417251587,0.08961736410856247,0.37187105417251587,0.06973014026880264,0.3787344694137573,0.023123620077967644,0.49670445919036865,0.00885608047246933,0.49670445919036865,0.0066407956182956696,0.49670445919036865,0.005919334013015032,0.49670445919036865,0.005944426637142897,0.49670445919036865,0.012796099297702312,0.49826616048812866,0.006254999898374081,0.49826616048812866,0.0027852735947817564,0.49826616048812866,0.002549423137679696,0.49826616048812866,0.002218602690845728,0.49826616048812866,0.532024085521698,0.10683474689722061,0.4369184970855713,0.12609240412712097,0.4369185268878937,0.10249024629592896,0.4369184970855713,0.07848413288593292,0.4369184970855713,0.06512318551540375,0.4369184970855713,0.1036766842007637,0.44141319394111633
22,0.03708989545702934,0.4939419627189636,0.016364790499210358,0.4939419627189636,0.012510817497968674,0.4939419627189636,0.010917105711996555,0.4939419627189636,0.011783432215452194,0.4939419627189636,0.02302444726228714,0.4966445863246918,0.01177160069346428,0.49664434790611267,0.005558502394706011,0.4966445863246918,0.005003896076232195,0.4966445863246918,0.0044567096047103405,0.4966445863246918,0.7338541746139526,0.11179337650537491,0.3718770146369934,0.21289901435375214,0.3718698024749756,0.172694131731987,0.37187105417251587,0.1272716075181961,0.37187105417251587,0.08907812833786011,0.37187105417251587,0.07049977779388428,0.3801679015159607,0.023762095719575882,0.49670445919036865,0.008747047744691372,0.49670445919036865,0.006437129341065884,0.49670445919036865,0.005675336811691523,0.49670445919036865,0.006121569778770208,0.49670445919036865,0.012973738834261894,0.49826616048812866,0.005907904356718063,0.49826616048812866,0.0026333709247410297,0.49826616048812866,0.0022999942302703857,0.49826616048812866,0.0020715973805636168,0.49826616048812866,0.5035051107406616,0.0999789610505104,0.43692252039909363,0.12482568621635437,0.4369185268878937,0.10189759731292725,0.4369184970855713,0.07690214365720749,0.4369184970855713,0.058345552533864975,0.4369184970855713,0.07633405178785324,0.4448869526386261
23,0.03675423562526703,0.4939419627189636,0.016206061467528343,0.4939419627189636,0.012255348265171051,0.4939419627189636,0.010636623948812485,0.4939419627189636,0.011481274850666523,0.4939419627189636,0.022849196568131447,0.4966445863246918,0.011447940953075886,0.4966444671154022,0.0054944949224591255,0.4966445863246918,0.004977022763341665,0.4966445863246918,0.004407130181789398,0.4966445863246918,0.7285304665565491,0.10996942222118378,0.3718724250793457,0.21207351982593536,0.3718699812889099,0.17205747961997986,0.37187105417251587,0.12682904303073883,0.37187105417251587,0.08890911191701889,0.37187105417251587,0.06973441690206528,0.3810659348964691,0.021371351554989815,0.49670445919036865,0.008576599881052971,0.49670445919036865,0.006523814983665943,0.49670445919036865,0.0058509958907961845,0.49670445919036865,0.005825853906571865,0.49670445919036865,0.012603377923369408,0.49826616048812866,0.005745816044509411,0.49826616048812866,0.0026806548703461885,0.49826616048812866,0.00237278756685555,0.49826616048812866,0.0020646334160119295,0.49826616048812866,0.49496495723724365,0.0997617319226265,0.4369184970855713,0.12524990737438202,0.4369184970855713,0.10160169750452042,0.4369184970855713,0.07603868842124939,0.4369184970855713,0.058318134397268295,0.4369184970855713,0.06727232784032822,0.44466298818588257
24,0.0363180972635746,0.4939419627189636,0.016040461137890816,0.4939419627189636,0.012050929479300976,0.4939419627189636,0.010409696958959103,0.4939419627189636,0.011212076991796494,0.4939419627189636,0.022539101541042328,0.4966445863246918,0.011087500490248203,0.4966444671154022,0.0054154666140675545,0.4966445863246918,0.004817253910005093,0.4966445863246918,0.004246247932314873,0.4966445863246918,0.7192361950874329,0.10671281069517136,0.37188223004341125,0.21109680831432343,0.3718699812889099,0.1712210774421692,0.37187105417251587,0.12575139105319977,0.37187105417251587,0.08782052248716354,0.37187105417251587,0.06771832704544067,0.3809959292411804,0.02136073261499405,0.49670445919036865,0.008506021462380886,0.49670445919036865,0.006338898558169603,0.49670445919036865,0.0059455810114741325,0.49670445919036865,0.005596701521426439,0.49670445919036865,0.012901966460049152,0.49826616048812866,0.005539013538509607,0.49826616048812866,0.0026408613193780184,0.49826616048812866,0.0024821178521960974,0.49826616048812866,0.0021770268213003874,0.49826616048812866,0.5122914910316467,0.1017204076051712,0.4369184970855713,0.12416622787714005,0.4369184970855713,0.10138501971960068,0.4369184970855713,0.07615195214748383,0.4369184970855713,0.06167369708418846,0.4369184970855713,0.09412676095962524,0.447621613740921
25,0.035870447754859924,0.4939419627189636,0.015857230871915817,0.4939419627189636,0.011817121878266335,0.4939419627189636,0.010144628584384918,0.4939419627189636,0.01093471422791481,0.4939419627189636,0.022279802709817886,0.4966445863246918,0.010859478265047073,0.4966445863246918,0.005322912707924843,0.4966445863246918,0.004691088106483221,0.4966445863246918,0.004121909383684397,0.4966445863246918,0.709035336971283,0.10265162587165833,0.37187302112579346,0.21034076809883118,0.37187013030052185,0.1707804948091507,0.37187105417251587,0.12475745379924774,0.37187105417251587,0.08646702021360397,0.37187105417251587,0.06473121047019958,0.3807283639907837,0.021313240751624107,0.49670445919036865,0.008345495909452438,0.49670445919036865,0.00619244109839201,0.49670445919036865,0.005492234602570534,0.49670445919036865,0.005476478952914476,0.49670445919036865,0.012326055206358433,0.49826616048812866,0.005430436693131924,0.49826616048812866,0.002561738481745124,0.49826616048812866,0.0023544079158455133,0.49826616048812866,0.0019975274335592985,0.49826616048812866,0.4804326593875885,0.09307552874088287,0.4369184970855713,0.12330659478902817,0.4369184970855713,0.10126283019781113,0.4369184970855713,0.07485461235046387,0.4369184970855713,0.054583728313446045,0.4369184970855713,0.06558049470186234,0.44256338477134705
26,0.03568797931075096,0.4939419627189636,0.015768645331263542,0.4939419627189636,0.011624426580965519,0.4939419627189636,0.010027140378952026,0.4939419627189636,0.010806605219841003,0.4939419627189636,0.02214890718460083,0.4966445863246918,0.01064838282763958,0.4966445863246918,0.005279829725623131,0.4966445863246918,0.004642929881811142,0.4966445863246918,0.0041273972019553185,0.4966445863246918,0.7056541442871094,0.1011245921254158,0.3718809187412262,0.20966264605522156,0.371870219707489,0.17031237483024597,0.37187105417251587,0.12463222444057465,0.37187105417251587,0.08639785647392273,0.37187105417251587,0.06468816101551056,0.3828197121620178,0.020713776350021362,0.49670445919036865,0.008215094916522503,0.49670445919036865,0.006385659333318472,0.49670445919036865,0.006362244486808777,0.49670445919036865,0.0052196551114320755,0.49670445919036865,0.011839612387120724,0.49826616048812866,0.005323539488017559,0.49826616048812866,0.0027028804179280996,0.49826616048812866,0.0026816732715815306,0.49826616048812866,0.002190635073930025,0.49826616048812866,0.4780808091163635,0.0889715924859047,0.43692031502723694,0.12249100208282471,0.4369184970855713,0.1009439006447792,0.4369184970855713,0.07451094686985016,0.4369184970855713,0.053580690175294876,0.4369184970855713,0.07232162356376648,0.4442330300807953
27,0.03536633402109146,0.4939419627189636,0.015633072704076767,0.4939419627189636,0.011445214971899986,0.4939419627189636,0.00980815663933754,0.4939419627189636,0.010556177236139774,0.4939419627189636,0.02187415026128292,0.4966445863246918,0.010410059243440628,0.4966445863246918,0.005181075073778629,0.4966445863246918,0.00452180951833725,0.4966445863246918,0.004016323015093803,0.4966445863246918,0.6963712573051453,0.09771274030208588,0.3718873858451843,0.20907357335090637,0.3718701899051666,0.16979005932807922,0.37187105417251587,0.12342656403779984,0.37187105417251587,0.08489511162042618,0.37187105417251587,0.06232636421918869,0.3823612630367279,0.02081982232630253,0.49670445919036865,0.008254890330135822,0.49670445919036865,0.006015534978359938,0.49670445919036865,0.005577727220952511,0.49670445919036865,0.005344829987734556,0.49670445919036865,0.012106161564588547,0.49826616048812866,0.0052460418082773685,0.49826616048812866,0.0025115027092397213,0.49826616048812866,0.0023114148061722517,0.49826616048812866,0.002005662303417921,0.49826616048812866,0.4833613634109497,0.09466474503278732,0.43692487478256226,0.12230400741100311,0.4369184970855713,0.10072596371173859,0.4369184970855713,0.07444489747285843,0.4369184970855713,0.05608489364385605,0.4369184970855713,0.07104405760765076,0.4483036398887634
28,0.03507949784398079,0.4939419627189636,0.015534307807683945,0.4939419627189636,0.01126708835363388,0.4939419627189636,0.009652143344283104,0.4939419627189636,0.010395604185760021,0.4939419627189636,0.021665429696440697,0.4966445863246918,0.010221594013273716,0.4966447055339813,0.005117875523865223,0.4966445863246918,0.004426100756973028,0.4966445863246918,0.003966616466641426,0.4966445863246918,0.6912864446640015,0.09558910131454468,0.3718886971473694,0.2083168476819992,0.37187036871910095,0.1692066490650177,0.37187105417251587,0.12307558208703995,0.37187105417251587,0.0844062864780426,0.37187105417251587,0.06204884871840477,0.3836909234523773,0.0207589752972126,0.49670445919036865,0.008182357996702194,0.49670445919036865,0.005992915481328964,0.49670445919036865,0.005527301225811243,0.49670445919036865,0.005156108643859625,0.49670445919036865,0.011641206219792366,0.49826616048812866,0.005102294497191906,0.49826616048812866,0.0026344105135649443,0.49826616048812866,0.002455107169225812,0.49826616048812866,0.002142840065062046,0.49826616048812866,0.4716559052467346,0.09092463552951813,0.4369489252567291,0.12178734689950943,0.4369184970855713,0.1003393828868866,0.4369184970855713,0.07363686710596085,0.4369184970855713,0.053516946732997894,0.4369184970855713,0.062810979783535,0.45021891593933105
29,0.03475257009267807,0.4939419627189636,0.01543409749865532,0.4939419627189636,0.011051209643483162,0.4939419627189636,0.009433585219085217,0.4939419627189636,0.010198726318776608,0.4939419627189636,0.02146352455019951,0.4966445863246918,0.010003733448684216,0.4966447055339813,0.005055292509496212,0.4966445863246918,0.00433308957144618,0.4966445863246918,0.0038907702546566725,0.4966445863246918,0.6857616305351257,0.09395650029182434,0.37190350890159607,0.20788459479808807,0.3718704283237457,0.16873447597026825,0.37187105417251587,0.12232979387044907,0.37187105417251587,0.08392330259084702,0.37187105417251587,0.06057083234190941,0.38507339358329773,0.020907022058963776,0.49670445919036865,0.008155533112585545,0.49670445919036865,0.005858786404132843,0.49670445919036865,0.005427120253443718,0.49670445919036865,0.005280663724988699,0.49670445919036865,0.012054682709276676,0.49826616048812866,0.004922909662127495,0.49826616048812866,0.0025027263909578323,0.49826616048812866,0.0022909212857484818,0.49826616048812866,0.0020999275147914886,0.49826616048812866,0.4818671643733978,0.09460761398077011,0.4369618594646454,0.12211117148399353,0.4369184970855713,0.10008247196674347,0.4369184970855713,0.07321877032518387,0.4369184970855713,0.054739341139793396,0.4369184970855713,0.07493536919355392,0.45064258575439453
30,0.03461622819304466,0.4939419627189636,0.015352720394730568,0.4939419627189636,0.010914445854723454,0.4939419627189636,0.009361417032778263,0.4939419627189636,0.010112320072948933,0.4939419627189636,0.02130565419793129,0.4966445863246918,0.009802509099245071,0.4966445863246918,0.004999606404453516,0.4966445863246918,0.004269103519618511,0.4966445863246918,0.0038872382137924433,0.4966445863246918,0.6821800470352173,0.09256073087453842,0.3719118535518646,0.20733900368213654,0.37187060713768005,0.16828028857707977,0.37187105417251587,0.12195384502410889,0.37187105417251587,0.0835266038775444,0.37187105417251587,0.06045568361878395,0.38524970412254333,0.020703908056020737,0.49670445919036865,0.008062583394348621,0.49670445919036865,0.005664256867021322,0.49670445919036865,0.00508932676166296,0.49670445919036865,0.005148313473910093,0.49670445919036865,0.012300556525588036,0.49826616048812866,0.004907267168164253,0.49826616048812866,0.0023341223131865263,0.49826616048812866,0.002077748067677021,0.49826616048812866,0.0018930111546069384,0.49826616048812866,0.4648066759109497,0.08848217129707336,0.4369329810142517,0.12155173718929291,0.4369184970855713,0.09982652217149734,0.4369184970855713,0.07297167181968689,0.4369184970855713,0.05182063952088356,0.4369184970855713,0.061180949211120605,0.44389253854751587
31,0.034393589943647385,0.4939419627189636,0.015290644019842148,0.4939419627189636,0.010763302445411682,0.4939419627189636,0.009203756228089333,0.4939419627189636,0.009972192347049713,0.4939419627189636,0.02114689163863659,0.4966445863246918,0.009614132344722748,0.4966445863246918,0.004936357494443655,0.4966445863246918,0.004192279651761055,0.4966445863246918,0.0038069630973041058,0.4966445863246918,0.6757681965827942,0.09046328067779541,0.3719194233417511,0.20652014017105103,0.3718706965446472,0.16761015355587006,0.37187105417251587,0.12087927758693695,0.37187105417251587,0.0830514207482338,0.37187105417251587,0.05876060575246811,0.38458970189094543,0.020689567551016808,0.49670445919036865,0.00803705956786871,0.49670445919036865,0.00570475310087204,0.49670445919036865,0.005236019846051931,0.49670445919036865,0.005061751697212458,0.49670445919036865,0.011660678312182426,0.49826616048812866,0.004734087735414505,0.49826616048812866,0.0024435350205749273,0.49826616048812866,0.002294533886015415,0.49826616048812866,0.0020521346013993025,0.49826616048812866,0.4658033847808838,0.08822718262672424,0.4369431436061859,0.1210608035326004,0.4369184970855713,0.09967727959156036,0.4369184970855713,0.07256531715393066,0.4369184970855713,0.05220305547118187,0.4369184970855713,0.06517958641052246,0.44589316844940186
32,0.03406498581171036,0.4939419627189636,0.015157912857830524,0.4939419627189636,0.010537802241742611,0.4939419627189636,0.008970397524535656,0.4939419627189636,0.009754374623298645,0.4939419627189636,0.02097112126648426,0.4966445863246918,0.009382784366607666,0.4966445863246918,0.004851610399782658,0.4966445863246918,0.00409616157412529,0.4966445863246918,0.0037212453316897154,0.4966445863246918,0.6692743301391602,0.08799897879362106,0.37192729115486145,0.2059939205646515,0.37187066674232483,0.1671043485403061,0.37187105417251587,0.12052267044782639,0.37187105417251587,0.08220510929822922,0.37187105417251587,0.05701799318194389,0.3849058747291565,0.020337732508778572,0.49670445919036865,0.007940073497593403,0.49670445919036865,0.005732760298997164,0.49670445919036865,0.005724851507693529,0.49670445919036865,0.00489598186686635,0.49670445919036865,0.011381011456251144,0.49826616048812866,0.004547667223960161,0.49826616048812866,0.0025755404494702816,0.49826616048812866,0.002477989997714758,0.49826616048812866,0.0022298675030469894,0.49826616048812866,0.4644075632095337,0.08860567957162857,0.43699121475219727,0.12111540883779526,0.4369184970855713,0.09931347519159317,0.4369184970855713,0.0725567638874054,0.4369184970855713,0.05230306461453438,0.4369184970855713,0.06203094869852066,0.4552954137325287
33,0.033849239349365234,0.4939419627189636,0.015089080668985844,0.4939419627189636,0.010380402207374573,0.4939419627189636,0.008823628537356853,0.4939419627189636,0.009600816294550896,0.4939419627189636,0.02080025151371956,0.4966445863246918,0.009137655608355999,0.4966445863246918,0.004789434839040041,0.4966445863246918,0.00401461822912097,0.4966445863246918,0.0036629741080105305,0.4966445863246918,0.6639193892478943,0.085772804915905,0.37195178866386414,0.20545996725559235,0.37187066674232483,0.16653472185134888,0.37187105417251587,0.12002645432949066,0.37187105417251587,0.0817074403166771,0.37187105417251587,0.05616598203778267,0.3865053057670593,0.020511234179139137,0.49670445919036865,0.008040574379265308,0.49670445919036865,0.00568765914067626,0.49670445919036865,0.005338222254067659,0.49670445919036865,0.005118931643664837,0.49670445919036865,0.01145807933062315,0.49826616048812866,0.004486017860472202,0.49826616048812866,0.0026343970093876123,0.49826616048812866,0.0025731611531227827,0.49826616048812866,0.002318569691851735,0.49826616048812866,0.47663265466690063,0.0915791243314743,0.4369484484195709,0.12117251008749008,0.4369184970855713,0.09911502152681351,0.4369184970855713,0.0732014924287796,0.4369184970855713,0.05781606212258339,0.4369184970855713,0.07086265832185745,0.44601935148239136
34,0.03369314968585968,0.4939419627189636,0.01501498557627201,0.4939419627189636,0.010228980332612991,0.4939419627189636,0.008715875446796417,0.4939419627189636,0.00948327500373125,0.4939419627189636,0.020611124113202095,0.4966445863246918,0.0088081369176507,0.4966445863246918,0.0046816929243505,0.4966445863246918,0.00393080897629261,0.4966445863246918,0.0035774162970483303,0.4966445863246918,0.6602895259857178,0.08435312658548355,0.37195736169815063,0.20532387495040894,0.3718707859516144,0.16642849147319794,0.37187105417251587,0.11975913494825363,0.37187105417251587,0.08143003284931183,0.37187105417251587,0.055262308567762375,0.38771435618400574,0.020158641040325165,0.49670445919036865,0.007899552583694458,0.49670445919036865,0.005701265763491392,0.49670445919036865,0.0057348026894032955,0.49670445919036865,0.00492597371339798,0.49670445919036865,0.011366467922925949,0.49826616048812866,0.004158974625170231,0.49826616048812866,0.002952295122668147,0.49826616048812866,0.002926419721916318,0.49826616048812866,0.002564071211963892,0.49826616048812866,0.46706733107566833,0.08666855841875076,0.43695035576820374,0.12054301053285599,0.4369184970855713,0.09890829026699066,0.4369184970855713,0.07119426131248474,0.4369184970855713,0.05277729779481888,0.4369184970855713,0.07344870269298553,0.4453889727592468
